Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W215851075180901,2568,Madhya Pradesh,Barwani,Thikri,Baruphatak,4.699368173359387e-05,6.404726455720255e-07,0.75,0.026269137792103145,0.0,0.22297650130548302,0.006280991735537191,0.005,0.016571428571428574,0.0,0.07242390905757243,0.07889546351084813,0.06039689387402934,0.005914534969688008,0.002372479240806643,0.04484304932735426,0.0889679715302491,0.035736677115987464,0.6232155163926358
W220220075000601,2569,Madhya Pradesh,Barwani,Thikri,Borlai,4.719881220567677e-05,6.499242649314231e-07,0.75,0.04364759602471126,0.0,0.18485639686684072,0.026225895316804408,0.0075,0.09028571428571429,0.0,0.11734506784011735,0.08086785009861934,0.11130284728213978,0.011237616442407214,0.002372479240806643,0.04484304932735426,0.12811387900355872,0.05967512111712739,0.6232155163926358
W213410075192801,2570,Madhya Pradesh,Barwani,Sendhawa,Chachariya,4.5660333665054957e-05,6.407031728734743e-07,0.5,0.01633091592801504,0.0,0.09242819843342036,0.004628099173553719,0.0067857142857142855,0.02,0.0,0.04308764209754309,0.05128205128205129,0.04227782571182054,0.0032529942333284043,0.002372479240806643,0.0,0.0889679715302491,0.02200056996295241,0.6232155163926358
W215217075110501,2571,Madhya Pradesh,Barwani,Rajpur,Julwania,4.663128456624739e-05,6.389267566093697e-07,0.75,0.016921837228041903,0.0,0.16240208877284595,0.0027548209366391185,0.0017857142857142857,0.001142857142857143,0.0,0.030253025302530254,0.03944773175542406,0.03364969801553063,0.009611119325743012,0.002372479240806643,0.04484304932735426,0.07117437722419928,0.02285551439156455,0.6232155163926358
W214057074552401,2572,Madhya Pradesh,Barwani,Newali,Niwali1,4.598512357918622e-05,6.353468032221659e-07,0.5,0.039349986569970456,0.0,0.2198433420365535,0.02071625344352617,0.005,0.059428571428571435,0.0,0.09259259259259259,0.1203155818540434,0.06212251941328732,0.01508206417270442,0.002372479240806643,0.0,0.11743772241992882,0.053747506412083215,0.6232155163926358
W214922074575501,2573,Madhya Pradesh,Barwani,Rajpur,Palsud,4.646718018858106e-05,6.359570225495301e-07,0.75,0.025194735428417943,0.0,0.12428198433420365,0.011680440771349863,0.011607142857142858,0.024,0.0,0.05133846718005134,0.06706114398422092,0.04314063848144953,0.012272660062102616,0.0035587188612099647,0.0,0.099644128113879,0.03425477343972642,0.6232155163926358
W215611075081001,2574,Madhya Pradesh,Barwani,Rajpur,Rajpur,4.6850090403135824e-05,6.382487351345202e-07,0.75,0.03134568896051571,0.0,0.15613577023498695,0.016639118457300275,0.008035714285714285,0.03257142857142857,0.0,0.06233956729006234,0.05325443786982249,0.06298533218291631,0.015821381043915422,0.0035587188612099647,0.0,0.1494661921708185,0.04274722143060701,0.6232155163926358
W213716077551501,2575,Madhya Pradesh,Betul,Athner,Athner1,4.5773155424700545e-05,6.760145312836193e-07,0.75,0.009991941982272361,0.0,0.05378590078328981,0.0070523415977961435,0.0008928571428571428,0.0028571428571428576,0.0,0.015768243491015767,0.01775147928994083,0.02847282139775669,0.007097441963625609,0.0011862396204033216,0.04484304932735426,0.07829181494661921,0.013280136791108578,0.6232155163926358
W215137077553701,2576,Madhya Pradesh,Betul,Betul,Betul1,4.65902584718308e-05,6.760958938606014e-07,0.75,0.029922105828632823,0.0,0.13577023498694515,0.02071625344352617,0.009285714285714286,0.012571428571428572,0.0,0.05372203887055372,0.07001972386587771,0.04400345125107852,0.018630785154517226,0.002372479240806643,0.0,0.03202846975088968,0.04075235109717869,0.6232155163926358
W213840077381201,2577,Madhya Pradesh,Betul,Bhainsdehi,Bhainsdehi1,4.5851788772332326e-05,6.721633693064761e-07,0.75,0.029331184528605964,0.0,0.2584856396866841,0.006280991735537191,0.004821428571428571,0.017714285714285717,0.0,0.07499083241657499,0.11143984220907298,0.04659188955996549,0.009463255951500812,0.002372479240806643,0.0,0.13523131672597863,0.03995440296380735,0.6232155163926358
W221640077521101,2578,Madhya Pradesh,Betul,Shahpur,Bhonra,4.80193340940084e-05,6.753229493792732e-07,0.75,0.05909213000268601,0.0,0.5352480417754569,0.01487603305785124,0.0075,0.02,0.0,0.15951595159515952,0.26824457593688367,0.05953408110440035,0.018039331657548424,0.010676156583629894,0.04484304932735426,0.1708185053380783,0.08099173553719008,0.6232155163926358
W220622077300001,2579,Madhya Pradesh,Betul,Chicholi,Chirapatala,4.743129340737073e-05,6.702377883179044e-07,0.75,0.016062315337093742,0.0,0.13681462140992168,0.003856749311294766,0.003928571428571429,0.003428571428571429,0.0,0.029336266960029337,0.04142011834319527,0.03106125970664366,0.009611119325743012,0.004744958481613286,0.04484304932735426,0.09608540925266904,0.021658592191507554,0.6232155163926358
W215453077445301,2580,Madhya Pradesh,Betul,Chicholi,Gadha,4.67782947379068e-05,6.736685769806413e-07,0.5,0.012758528068761751,0.0,0.09242819843342036,0.004628099173553719,0.0030357142857142857,0.008,0.0,0.026585991932526587,0.037475345167652864,0.03019844693701467,0.006210261718172409,0.0035587188612099647,0.04932735426008969,0.14234875444839856,0.017098888572242805,0.6232155163926358
W215256078310701,2581,Madhya Pradesh,Betul,Multai,Ghatpiparia,4.666547297826121e-05,6.841236681228156e-07,0.5,0.012409347300564061,0.0,0.044386422976501305,0.007382920110192838,0.008928571428571428,0.0051428571428571435,0.0,0.015584891822515585,0.027613412228796846,0.023295944779982748,0.009167529203016412,0.0011862396204033216,0.1569506726457399,0.08185053380782918,0.016585921915075522,0.6232155163926358
W220716078001701,2582,Madhya Pradesh,Betul,Ghoradongri,Ghoradongri,4.748257602539145e-05,6.771264865023718e-07,0.5,0.03454203599247919,0.0,0.3503916449086162,0.004077134986225896,0.00375,0.006857142857142858,0.0,0.06875687568756876,0.10059171597633136,0.04486626402070751,0.017891468283306223,0.002372479240806643,0.0,0.18861209964412812,0.04713593616414933,0.6232155163926358
W213530077423701,2583,Madhya Pradesh,Betul,Bhainsdehi,Gudagaon,4.5674009029860474e-05,6.731532806597558e-07,0.5,0.024926134837496644,0.0,0.18798955613577023,0.006831955922865014,0.007321428571428572,0.01542857142857143,0.0,0.07059039237257059,0.09664694280078896,0.04918032786885246,0.007097441963625609,0.002372479240806643,0.004484304932735426,0.0889679715302491,0.03385579937304076,0.6232155163926358
W213749077564701,2584,Madhya Pradesh,Betul,Athner,Gujarmaal,4.580392499551299e-05,6.763535420210439e-07,0.75,0.014235831318828902,0.0,0.06684073107049608,0.006831955922865014,0.004821428571428571,0.029714285714285717,0.0,0.014668133480014669,0.01775147928994083,0.0276100086281277,0.012716250184829216,0.002372479240806643,0.04484304932735426,0.12099644128113879,0.019150755200911942,0.6232155163926358
W214332077443301,2585,Madhya Pradesh,Betul,Bhainsdehi,Jhallar,4.613213375084564e-05,6.736007748331563e-07,0.75,0.028605962933118453,0.0,0.2898172323759791,0.0018732782369146007,0.007321428571428572,0.013142857142857144,0.0,0.08434176751008435,0.14201183431952663,0.04055220017256256,0.005323081472719207,0.0035587188612099647,0.0,0.12455516014234874,0.03892846964947279,0.6232155163926358
W215831077420501,2586,Madhya Pradesh,Betul,Chicholi,Jogli,4.6990262892392475e-05,6.729905555057918e-07,0.5,0.010341122750470052,0.0,0.06684073107049608,0.003305785123966942,0.003928571428571429,0.020571428571428574,0.0,0.02566923359002567,0.02958579881656805,0.03364969801553063,0.003992311104539405,0.002372479240806643,0.0,0.14590747330960854,0.013736107153035053,0.6232155163926358
W210705078220801,2587,Madhya Pradesh,Betul,Multai,Junapani,4.611503954483873e-05,6.81872636826316e-07,0.75,0.012409347300564061,0.0,0.08302872062663186,0.005730027548209366,0.0030357142857142857,0.008,0.0,0.029336266960029337,0.04142011834319527,0.03106125970664366,0.005175218098477007,0.0011862396204033216,0.1928251121076233,0.08540925266903915,0.016585921915075522,0.6232155163926358
W214950078245501,2588,Madhya Pradesh,Betul,Multai,Kapasia,4.649111207699073e-05,6.827174515839783e-07,0.75,0.013483749664249261,0.0,0.09869451697127937,0.005179063360881543,0.003928571428571429,0.0051428571428571435,0.0,0.033003300330033,0.04930966469428008,0.03106125970664366,0.005618808221203607,0.002372479240806643,0.15246636771300448,0.07117437722419928,0.018067825591336566,0.6232155163926358
W215124077481001,2589,Madhya Pradesh,Betul,Betul,Khedi,4.658000194822666e-05,6.744144006029752e-07,0.5,0.02022562449637389,0.0,0.17859007832898172,0.006060606060606061,0.004821428571428571,0.001142857142857143,0.0,0.04583791712504584,0.0611439842209073,0.03968938740293357,0.009463255951500812,0.004744958481613286,0.04484304932735426,0.07829181494661921,0.02735822171558849,0.6232155163926358
W221228077250801,2590,Madhya Pradesh,Betul,Chicholi,Khokharkheda,4.778001520991168e-05,6.692071956761335e-07,0.75,0.015632554391619664,0.0,0.13368146214099216,0.003856749311294766,0.0026785714285714286,0.008571428571428572,0.0,0.026585991932526587,0.037475345167652864,0.03019844693701467,0.010054709448469614,0.005931198102016607,0.0,0.12455516014234874,0.021031632943858652,0.6232155163926358
W214607077533801,2591,Madhya Pradesh,Betul,Betul,Kolgaon,4.627914392250505e-05,6.756483996872009e-07,0.75,0.017244157937147463,0.0,0.14986945169712793,0.00440771349862259,0.0033928571428571428,0.004,0.0,0.035753575357535754,0.04930966469428008,0.03451251078515962,0.00842821233180541,0.008303677342823251,0.0,0.14234875444839856,0.023254488458250216,0.6232155163926358
W212747077393001,2592,Madhya Pradesh,Betul,Bhainsdehi,Kotal Kund,4.5232978514882216e-05,6.724481383259127e-07,0.75,0.017888799355358583,0.0,0.14986945169712793,0.004077134986225896,0.00375,0.013142857142857144,0.0,0.03758709204253759,0.05719921104536489,0.03278688524590164,0.009019665828774212,0.002372479240806643,0.0,0.15658362989323843,0.024166429182103166,0.6232155163926358
W213610078070401,2593,Madhya Pradesh,Betul,Prabhat Pattam,Masod New,4.5711616283075675e-05,6.786859358945249e-07,0.5,0.019500402900886383,0.0,0.15926892950391644,0.004077134986225896,0.005892857142857143,0.021142857142857144,0.0,0.041254125412541254,0.04733727810650888,0.04227782571182054,0.009758982699985213,0.002372479240806643,0.0,0.11032028469750889,0.02638928469649473,0.6232155163926358
W214630078152001,2594,Madhya Pradesh,Betul,Multai,Multaidw,4.629965696971334e-05,6.805572751651088e-07,0.75,0.018506580714477572,0.0,0.13368146214099216,0.002975206611570248,0.009464285714285715,0.012,0.0,0.05133846718005134,0.08086785009861934,0.03537532355478862,0.0041401744787816054,0.002372479240806643,0.0,0.12811387900355872,0.025021373610715304,0.6232155163926358
W220418077523001,2595,Madhya Pradesh,Betul,Chicholi,Nimpani,4.731505280652375e-05,6.753907515267581e-07,0.75,0.022992210582863284,0.0,0.20365535248041775,0.004077134986225896,0.0075,0.0028571428571428576,0.0,0.05408874220755409,0.08086785009861934,0.03882657463330458,0.00842821233180541,0.0035587188612099647,0.0,0.14590747330960854,0.031176973496722715,0.6232155163926358
W220404077320101,2596,Madhya Pradesh,Betul,Chicholi,Pathakhera,4.7301377441718234e-05,6.707666450682868e-07,0.5,0.01681439699167338,0.0,0.11488250652741513,0.005509641873278237,0.008214285714285714,0.0028571428571428576,0.0,0.0385038503850385,0.0611439842209073,0.03106125970664366,0.00768889546059441,0.002372479240806643,0.0,0.12099644128113879,0.022684525505842122,0.6232155163926358
W213903078155801,2597,Madhya Pradesh,Betul,Prabhat Pattam,Pattan,4.5875720660741996e-05,6.806928794600787e-07,0.5,0.019124362073596562,0.0,0.16240208877284595,0.0035261707988980717,0.004821428571428571,0.017714285714285717,0.0,0.03758709204253759,0.05128205128205129,0.03537532355478862,0.010646162945438414,0.002372479240806643,0.0,0.10320284697508897,0.025876318039327446,0.6232155163926358
W213049077415801,2598,Madhya Pradesh,Betul,Bhainsdehi,Sanwal Medha,4.540733941615269e-05,6.730041159352889e-07,0.5,0.007117915659414451,0.0,0.05117493472584856,0.001652892561983471,0.002142857142857143,0.007428571428571429,0.0,0.013751375137513752,0.01775147928994083,0.025884383088869718,0.0032529942333284043,0.002372479240806643,0.04484304932735426,0.06405693950177936,0.009290396124251924,0.6232155163926358
W220706078083301,2599,Madhya Pradesh,Betul,Ghoradongri,Sarni,4.540733941615269e-05,6.790249466319497e-07,0.75,0.02054794520547945,0.0,0.1754569190600522,0.005179063360881543,0.0023214285714285715,0.01142857142857143,0.0,0.05042170883755042,0.08086785009861934,0.03451251078515962,0.0068017152151412085,0.002372479240806643,0.04484304932735426,0.11032028469750889,0.027814192077514965,0.6232155163926358
W215048078053101,2600,Madhya Pradesh,Betul,Multai,Sasundra,4.6497949759393485e-05,6.783333647276035e-07,0.75,0.015901154982540962,0.0,0.14360313315926893,0.002203856749311295,0.002857142857142857,0.01542857142857143,0.0,0.03942060872753942,0.05719921104536489,0.03451251078515962,0.005470944846961407,0.002372479240806643,0.0,0.099644128113879,0.021430607010544316,0.6232155163926358
W190520074491701,2601,Madhya Pradesh,Betul,Shahpur,Shahpur,4.774240795669648e-05,6.758246852706616e-07,0.75,0.03161428955143701,0.0,0.26422976501305484,0.009586776859504133,0.004821428571428571,0.006285714285714286,0.0,0.08342500916758343,0.14792899408284024,0.03623813632441761,0.009167529203016412,0.004744958481613286,0.0,0.1494661921708185,0.04308919920205187,0.6232155163926358
W141123078105001,2602,Madhya Pradesh,Bhind,Lahar,Alampur,6.0841356135670795e-05,6.879097400383731e-07,0.75,0.033440773569701855,0.0,0.3248041775456919,0.0070523415977961435,0.004464285714285714,0.010857142857142859,0.0,0.053171983865053174,0.08284023668639054,0.03623813632441761,0.024249593375720833,0.0035587188612099647,0.04484304932735426,0.08185053380782918,0.04559703619264748,0.6232155163926358
W264500078383901,2603,Madhya Pradesh,Bhind,Ater,Ater,6.33046312212664e-05,6.858187218099385e-07,0.75,0.06406124093473006,0.0,0.3054830287206266,0.04661157024793389,0.010357142857142856,0.036000000000000004,0.0,0.10542720938760543,0.1814595660749507,0.04400345125107852,0.042141061659027056,0.0035587188612099647,0.0,0.09252669039145907,0.0878312909660872,0.6232155163926358
W261746078584801,2604,Madhya Pradesh,Bhind,Lahar,Balaji,6.175863123000154e-05,6.903587536055286e-07,0.75,0.05710448562986839,0.0,0.5853785900783289,0.006831955922865014,0.0075,0.008571428571428572,0.0,0.10542720938760543,0.1873767258382643,0.04055220017256256,0.03430430282419045,0.002372479240806643,0.08968609865470852,0.16014234875444838,0.07825591336563123,0.6232155163926358
W262040078293101,2605,Madhya Pradesh,Bhind,Gohad,Bhagathar,6.192307749178801e-05,6.837358398392017e-07,0.75,0.10212194466827827,0.0,0.395822454308094,0.08176308539944904,0.027142857142857142,0.01542857142857143,0.0,0.1705170517051705,0.3076923076923077,0.050905953408110445,0.06698210853171668,0.007117437722419929,0.0,0.12811387900355872,0.1403248788828726,0.6232155163926358
W262831078284201,2606,Madhya Pradesh,Bhind,Gohad,Bhirkhari,6.237402264625027e-05,6.835256531819985e-07,0.75,0.0511146924523234,0.0,0.43446475195822454,0.0190633608815427,0.00625,0.003428571428571429,0.0,0.06050605060506051,0.10059171597633136,0.03537532355478862,0.042141061659027056,0.0035587188612099647,0.04484304932735426,0.10320284697508897,0.06999145055571387,0.6232155163926358
W262119078380301,2607,Madhya Pradesh,Bhind,Mehgaon,Chirole,6.195658213556156e-05,6.856519285271253e-07,0.75,0.07784045124899275,0.0,0.38955613577023496,0.05785123966942149,0.008035714285714285,0.01942857142857143,0.0,0.04492115878254492,0.08284023668639054,0.0276100086281277,0.08250776282714771,0.004744958481613286,0.0,0.08185053380782918,0.10686805357651753,0.6232155163926358
W255946078524501,2608,Madhya Pradesh,Bhind,Lahar,Daboh,6.0737081479028654e-05,6.88907787649351e-07,0.75,0.026457158205748052,0.0,0.2318537859007833,0.003856749311294766,0.011607142857142858,0.008,0.0,0.05958929226255959,0.10256410256410257,0.03364969801553063,0.011533343190891615,0.002372479240806643,0.0,0.1494661921708185,0.0359646622969507,0.6232155163926358
W243050086111501,2609,Madhya Pradesh,Bhind,Lahar,Dewri,6.1021187182863485e-05,6.893051082336128e-07,0.75,0.02530217566478646,0.0,0.1864229765013055,0.007933884297520661,0.003928571428571429,0.036000000000000004,0.0,0.041254125412541254,0.0631163708086785,0.03364969801553063,0.016560697915126422,0.0035587188612099647,0.04484304932735426,0.13167259786476868,0.03436876603020804,0.6232155163926358
W263556078300601,2610,Madhya Pradesh,Bhind,Mehgaon,Gormi,6.279283069341955e-05,6.83950094625254e-07,0.75,0.03910824603814129,0.0,0.3859007832898172,0.005950413223140496,0.0067857142857142855,0.007428571428571429,0.0,0.05500550055005501,0.09664694280078896,0.03106125970664366,0.02986840159692444,0.002372479240806643,0.0,0.099644128113879,0.05340552864063836,0.6232155163926358
W262206078290201,2611,Madhya Pradesh,Bhind,Gohad,Khader,6.200752286946213e-05,6.836531212192702e-07,0.5,0.023314531291968844,0.0,0.1671018276762402,0.009256198347107438,0.0026785714285714286,0.020571428571428574,0.0,0.05958929226255959,0.10453648915187377,0.03278688524590164,0.008132485583321011,0.0035587188612099647,0.04484304932735426,0.09252669039145907,0.03163294385864919,0.6232155163926358
W261110078565001,2612,Madhya Pradesh,Bhind,Lahar,Lahar,6.138871261201203e-05,6.899031231744297e-07,0.75,0.0419822723609992,0.0,0.2798955613577023,0.02457300275482094,0.00625,0.021142857142857144,0.0,0.053171983865053174,0.07692307692307693,0.03968938740293357,0.03474789294691705,0.0035587188612099647,0.04484304932735426,0.15302491103202845,0.057395269307495014,0.6232155163926358
W263117078435001,2613,Madhya Pradesh,Bhind,Ater,Lavan,6.259966616554147e-05,6.871137428269003e-07,0.75,0.029868385710448565,0.0,0.30913838120104437,0.003856749311294766,0.002142857142857143,0.005714285714285715,0.0,0.05133846718005134,0.09664694280078896,0.0276100086281277,0.019961555522697027,0.005931198102016607,0.04484304932735426,0.08185053380782918,0.04069535480193787,0.6232155163926358
W233037072310901,2614,Madhya Pradesh,Bhind,Gohad,Mau,6.167555338880797e-05,6.861048468723246e-07,0.75,0.06059629331184529,0.0,0.34099216710182767,0.03570247933884298,0.01,0.012,0.0,0.12284561789512284,0.22090729783037477,0.04314063848144953,0.03134703533934644,0.004744958481613286,0.04484304932735426,0.16014234875444838,0.08304360216585922,0.6232155163926358
W262952078360401,2615,Madhya Pradesh,Bhind,Mehgaon,Mehgaon,6.245607483508343e-05,6.852003662248759e-07,0.75,0.058796669352672574,0.0,0.43133159268929505,0.02534435261707989,0.003928571428571429,0.044571428571428574,0.0,0.09259259259259259,0.16173570019723868,0.03968938740293357,0.03770516043176105,0.008303677342823251,0.08968609865470852,0.1494661921708185,0.08059276147050441,0.6232155163926358
W263343078314701,2616,Madhya Pradesh,Bhind,Mehgaon,Meroli,6.251693020846803e-05,6.848206741989604e-07,0.75,0.047166263765780286,0.0,0.4856396866840731,0.005730027548209366,0.004642857142857143,0.008,0.0,0.07242390905757243,0.11045364891518739,0.04400345125107852,0.036226526689339046,0.0035587188612099647,0.04484304932735426,0.13523131672597863,0.06451980621259619,0.6232155163926358
W263813078563001,2617,Madhya Pradesh,Bhind,Bhind,Nahrakapura,6.287351534577215e-05,6.897146332044216e-07,0.75,0.039349986569970456,0.0,0.3185378590078329,0.014986225895316806,0.0014285714285714286,0.017142857142857144,0.0,0.0760909424275761,0.14003944773175542,0.03278688524590164,0.021144462516634627,0.004744958481613286,0.08968609865470852,0.12811387900355872,0.053747506412083215,0.6232155163926358
W263834078524601,2618,Madhya Pradesh,Bhind,Bhind,Phuph,6.294120840155952e-05,6.890027106558301e-07,0.75,0.041579371474617245,0.0,0.43446475195822454,0.003856749311294766,0.0032142857142857142,0.017714285714285717,0.0,0.052255225522552254,0.10059171597633136,0.025884383088869718,0.032973532456010646,0.004744958481613286,0.0,0.13167259786476868,0.056825306355086924,0.6232155163926358
W255500083450001,2619,Madhya Pradesh,Bhind,Ron Mihona,Ratanpura,6.0631439285905946e-05,6.882799397636409e-07,0.75,0.021085146387322052,0.0,0.2093994778067885,0.004077134986225896,0.0008928571428571428,0.006285714285714286,0.0,0.03758709204253759,0.0631163708086785,0.02933563416738568,0.012568386810587017,0.004744958481613286,0.0,0.099644128113879,0.028555143915645485,0.6232155163926358
W235213077145401,2620,Madhya Pradesh,Bhopal,Berasia,Amlia,5.346212928660827e-05,6.668883622321495e-07,0.75,0.017056137523502553,0.0,0.12637075718015667,0.005509641873278237,0.004821428571428571,0.014285714285714287,0.0,0.053171983865053174,0.0631163708086785,0.04745470232959448,0.0026615407363596035,0.0,0.0,0.08540925266903915,0.02302650327728698,0.6232155163926358
W231624077210601,2621,Madhya Pradesh,Bhopal,Phanda,Bairagarh,5.142108108938332e-05,6.682986468998357e-07,0.75,0.034058554928820844,0.0,0.19530026109660573,0.025013774104683195,0.0017857142857142857,0.002285714285714286,0.0,0.08984231756508984,0.11439842209072978,0.06212251941328732,0.010941889693922815,0.0011862396204033216,0.0,0.13523131672597863,0.04645198062125962,0.6232155163926358
W232350077323001,2622,Madhya Pradesh,Bhopal,Phanda,Balampurghati,5.1845017398354664e-05,6.708751285042626e-07,1.0,0.009669621273166801,0.03125,0.05065274151436031,0.0049586776859504135,0.0016071428571428571,0.0028571428571428576,0.0,0.022002200220022004,0.02958579881656805,0.02933563416738568,0.0041401744787816054,0.0,0.0,0.0498220640569395,0.012824166429182103,0.6232155163926358
W231250077283002,2623,Madhya Pradesh,Bhopal,Phanda,Barkheda Pathani,5.121936945850178e-05,6.699665797279646e-07,0.75,0.029304324469513834,0.0,0.10078328981723238,0.02203856749311295,0.007321428571428572,0.018857142857142857,0.0,0.07792445911257792,0.08875739644970415,0.06212251941328732,0.009019665828774212,0.0,0.004484304932735426,0.12099644128113879,0.039897406668566546,0.6232155163926358
W233722077255001,2624,Madhya Pradesh,Bhopal,Berasia,Berasia,5.261767550986696e-05,6.693699208300974e-07,0.75,0.023099650819231803,0.0,0.208355091383812,0.007933884297520661,0.002142857142857143,0.004,0.0,0.07059039237257059,0.08086785009861934,0.057808455565142365,0.004583764601508206,0.0011862396204033216,0.0,0.10320284697508897,0.031347962382445145,0.6232155163926358
W231516077345001,2625,Madhya Pradesh,Bhopal,Phanda,Bilkhiria,5.136193513659942e-05,6.71390424825148e-07,0.75,0.025651356432984152,0.0,0.2710182767624021,0.00440771349862259,0.002142857142857143,0.0017142857142857144,0.0,0.0650898423175651,0.05522682445759369,0.06471095772217429,0.010202572822711814,0.0,0.0,0.1387900355871886,0.03488173268737532,0.6232155163926358
W231232077223201,2626,Madhya Pradesh,Bhopal,Phanda,Chichli,5.1202275252494885e-05,6.686240972077633e-07,0.5,0.007493956486704271,0.0,0.03446475195822454,0.003856749311294766,0.004285714285714286,0.0028571428571428576,0.0,0.017418408507517417,0.027613412228796846,0.025021570319240728,0.0032529942333284043,0.0011862396204033216,0.0,0.028469750889679714,0.009803362781419208,0.6232155163926358
W231642077241601,2627,Madhya Pradesh,Bhopal,Phanda,Dig Bangla,5.143817529539023e-05,6.690037892336788e-07,0.75,0.025731936610260544,0.0,0.23342036553524803,0.01068870523415978,0.0014285714285714286,0.0017142857142857144,0.0,0.041254125412541254,0.03155818540433925,0.05004314063848145,0.020257282271181426,0.002372479240806643,0.04484304932735426,0.11032028469750889,0.034995725277856944,0.6232155163926358
W231312077261201,2628,Madhya Pradesh,Bhopal,Phanda,E- 2 Nursery,5.1239882505710086e-05,6.694512834070793e-07,0.75,0.019876443728176204,0.0,0.18590078328981724,0.00440771349862259,0.0023214285714285715,0.009714285714285715,0.0,0.05958929226255959,0.08875739644970415,0.04055220017256256,0.004288037853023806,0.0011862396204033216,0.013452914798206277,0.07117437722419928,0.026902251353662015,0.6232155163926358
W232122077250401,2629,Madhya Pradesh,Bhopal,Phanda,Islamnagar,5.170894751853966e-05,6.691719385594415e-07,0.75,0.039296266451786195,0.0,0.25535248041775455,0.021707988980716256,0.002142857142857143,0.04,0.0,0.07884121745507884,0.08875739644970415,0.06298533218291631,0.011681206565133816,0.1542111506524318,0.0,0.11743772241992882,0.05369051011684241,0.6232155163926358
W231636077223501,2630,Madhya Pradesh,Bhopal,Phanda,Lal Ghati,5.143475645418885e-05,6.686240972077633e-07,0.75,0.014020950846091862,0.0,0.07885117493472585,0.007713498622589532,0.0025,0.014857142857142859,0.0,0.03392005867253392,0.04930966469428008,0.03278688524590164,0.005618808221203607,0.008303677342823251,0.0,0.06761565836298931,0.018808777429467086,0.6232155163926358
W234740077152301,2631,Madhya Pradesh,Bhopal,Berasia,Nagirabad,5.3202297355303246e-05,6.669968456681252e-07,0.6499999999999999,0.029787805533172174,0.0,0.18276762402088773,0.019834710743801654,0.002857142857142857,0.02285714285714286,0.0,0.09259259259259259,0.09861932938856016,0.0733390854184642,0.006949578589383409,0.0011862396204033216,0.0,0.12811387900355872,0.04058136221145626,0.6232155163926358
W232436077235601,2632,Madhya Pradesh,Bhopal,Phanda,Nipaniya Jaat,5.188980421809277e-05,6.689346310432442e-07,0.75,0.028310502283105023,0.0,0.19530026109660573,0.014325068870523417,0.0014285714285714286,0.021142857142857144,0.0,0.08250825082508251,0.11439842209072978,0.053494391716997415,0.006653851840899009,0.0011862396204033216,0.0,0.11387900355871886,0.03852949558278712,0.6232155163926358
W231455077290001,2633,Madhya Pradesh,Bhopal,Phanda,Patel Nagar,5.133971266879043e-05,6.702432124897032e-07,0.5,0.025490196078431372,0.0,0.1671018276762402,0.011790633608815427,0.0033928571428571428,0.021714285714285717,0.0,0.07792445911257792,0.10256410256410257,0.054357204486626405,0.004583764601508206,0.0011862396204033216,0.008968609865470852,0.13167259786476868,0.034653747506412085,0.6232155163926358
W231250077283001,2634,Madhya Pradesh,Bhopal,Phanda,Piplani,5.121936945850178e-05,6.699665797279646e-07,0.75,0.01248992747784045,0.0,0.11958224543080939,0.002975206611570248,0.0016071428571428571,0.0028571428571428576,0.0,0.03667033370003667,0.04930966469428008,0.03537532355478862,0.0032529942333284043,0.002372479240806643,0.0,0.0889679715302491,0.01669991450555714,0.6232155163926358
W233915077204901,2635,Madhya Pradesh,Bhopal,Berasia,Ramgarha,5.272434335535007e-05,6.682959348139363e-07,0.75,0.022831050228310504,0.0,0.19843342036553524,0.004077134986225896,0.0023214285714285715,0.022285714285714287,0.0,0.053171983865053174,0.0611439842209073,0.04831751509922347,0.010054709448469614,0.0,0.04484304932735426,0.10676156583629892,0.031005984611000285,0.6232155163926358
W230923077180101,2636,Madhya Pradesh,Bhopal,Phanda,Sarvar,5.102107666882164e-05,6.675935045659926e-07,0.75,0.016384636046199302,0.0,0.13890339425587467,0.0024242424242424242,0.0016071428571428571,0.028571428571428574,0.0,0.04950495049504951,0.05719921104536489,0.0457290767903365,0.0028094041106018035,0.0,0.0,0.09252669039145907,0.02211456255343403,0.6232155163926358
W231558077235401,2637,Madhya Pradesh,Bhopal,Phanda,Shahjahana Bad,5.139714920097365e-05,6.689224266566969e-07,0.75,0.023207091055600322,0.0,0.17650130548302873,0.00881542699724518,0.0025,0.010857142857142859,0.0,0.046754675467546754,0.07495069033530573,0.03364969801553063,0.010202572822711814,0.018979833926453145,0.0,0.12455516014234874,0.03151895126816757,0.6232155163926358
W230818079395501,2638,Madhya Pradesh,Bhopal,Phanda,Shahpura,5.1195437570092126e-05,6.692614373941215e-07,0.75,0.030996508192318025,0.0,0.21775456919060052,0.01509641873278237,0.0019642857142857144,0.0051428571428571435,0.0,0.077007700770077,0.09861932938856016,0.055220017256255395,0.011089753068165014,0.002372479240806643,0.0,0.19217081850533807,0.04223425477343973,0.6232155163926358
